"data__story","data__message","data__updated_time","data__id","paging__previous","paging__next"
"","מסבלט חדר לכחודש וחצי (החל מאמצע יולי - תאריך יציאה גמיש בגבול הסביר) בדירה משופצת כחדשה במרכז העיר (טשרניחובסקי) 5דק' הליכה מדיזינגוף סנטר, 15 דק' הליכה מחוף גאולה ומרוטשילד ותחבורה נוחה לכל חלקי העיר.  החדר כולל חדר ארונות קטן, תריסים חשמליים, מזגן, מיטה זוגית, שולחן עבודה וכיסא מנהלים.  בדירה יש חיבור לאינטרנט מהיר, פלזמה עם חיבור ליס, חדר מקלחת+שירותים ועוד חדר שירותים נפרד, סלון מרווח, מטבח מאובזר וגג יפה (ומגניב ביותר) לשימוש הדיירים!  בדירה נשארים שני שותפים, בחור ובחורה (סכה""כ 3 חדרי שינה) מקסימים ושקטים.  שאלות בפרטי.","2015-07-05T19:43:23+0000","707688259256219_1027066270651748","",""
"","מסבלט את החדר שלי בין ה- 18.8 ל- 24.10 על דיזנגוף 148 מעל ה""אילקה"" חדר ענק! עם מרפסת קטנה ויש גם גג משותף. הדירה (גם הסלון והמטבח גדולים) במיקום אדיר! קרובה להכל - 5 דק' מחוף גורדון, 5 דק' מהסנטר, 10 דק' מהנמל וכיכר רבין. מקום באמת נדיר. המחיר היום הוא 2600 לחודש. לפרטים נוספים אפשר לפנות בפרטי. באמת שכדאי!! Subletting my room (August 18 to October 24) on Dizengoff 148. Huge room with a little balcony. Great location. 5 min from Gordon beach.  t 2600 NIS per month.","2015-07-05T16:35:37+0000","707688259256219_1026983100660065","",""
"","שאלה למביני עניין... יש אנשים שמעוניינים בסבלוט של אחת הדירות היפות בתל אביב בית קרקע עם גינה בביצרון אבל צריכים לשמור כשרות בבית.. הכוונה רק לכלים בשרי וחלבי חוץ מזה הכל חופשי.. שווה לפרסם?","2015-07-05T16:20:54+0000","707688259256219_1026769784014730","",""
"","אני טסה לחו״ל ומציעה את הדירה שלי לסבלט בין התאריכים 20/8 עד ה30/9. הדירה ממוקמת בבורוכוב פינת מלצ׳ט, קומה שלישית החדר המתפנה הוא חדר גדול עם מרפסת שמש גדולה. השכ״ד לכל התקופה הוא 3300 שקלים כולל חשבונות, אינטרנט וכבלים. וכמובן נשארת ג׳ויאה השותפה שלי! לפרטים- 0506610355","2015-07-05T16:12:20+0000","707688259256219_1026969787328063","",""
"","היי מסבלטת את חדרי המהמם בדירת שותפים ברחוב דיזנגוף בן גוריון, החדר גדול ומרווח עם סלון קטן ומרפסת פרטית ניתן לסאבלט מ 10 ליולי עד 30 לספטמבר 2900 ש""ח לחודש כולל חשבונות  ניתן לקבל פרטים נוספים בפרטי","2015-07-05T14:30:51+0000","707688259256219_1026892934002415","",""
"","https://www.facebook.com/groups/1451087515209835/","2015-07-05T13:23:04+0000","707688259256219_1026835590674816","",""
"","מסבלטת את חדרי המעולה בדירה המעולה עוד יותר  בין התאריכים 1/8- 1/9 ( מעט גמישות בתאריכים)  הכל נשאר בחדר רק לארוז בגדים ולבוא!  הדירה ברחוב דובנוב השקט 5 דקות מכיכר רבין 10 מדיזנגוף סנטר בדירה שני שותפים מקסימים, סלון גדול וכיפי עם טלויזיה הוט ואינטרנט מכונת כביסה+ מייבש ומטבח מעולה לבשלנים! המחיר לכל התקופה 2800 ש''ח כולל הכל!  לעוד פרטים הודעות בפרטי:)","2015-07-05T12:52:43+0000","707688259256219_1024947394196969","",""
"","שלום לכולם!! אני מסבלטת את החדר שלי בדירת 4 שותפים ברחוב אהרונסון לחודש פלוס מינוס (סוף יולי-סוף אוגוסט)... רק דקה מהים!!  הדירה משופצת ומאובזרת כולה... סלון משותף עם טלויזיה ויס ואפילו חדר כביסה! החדר מאובזר במזגן וטלויזיה ואפשר פשוט להגיע.. רק 2300 ש״ח כולל הכל... מוזמנים ליצור קשר!!","2015-07-05T12:50:00+0000","707688259256219_1023780290980346","",""
"","בהזדמנות! אני מסבלט מ-2/7 עד 17/7 - חדר עורפי שקט בדירת שותפים מקסימה על כיכר רבין - החדר בגודל בינוני עם מזגן וארון, סלון ענק, שתי מרפסות, נוף ירוק (שד' דוד המלך!). השותפים שקטים וחמודים. דירה ללא עישון. יש WIFI ומכונת כביסה. רק 1450 ש""ח, כולל חשבונות :-) עמרי - 0547862659 או בפרטי","2015-07-05T12:47:14+0000","707688259256219_1022716151086760","",""
"","שלום: ) אנחנו מחפשים דירה מרוהטת להשכרה לטווח קצר לתאריכים מה 16 ליולי עד ה 20 לאוגוסט עם מזגן ו אינטרנט. אנחנו משפחה של 5 נפשות - 2 הורים ו 3 ילדים. תודה: )","2015-07-05T12:46:47+0000","707688259256219_1026819744009734","",""
"","סאבלט לחדר  שלי מה1.7-15.7 בריינס, בדירה נשארת  שותפה ומרפסת משותפת.  1500 ש״ח כולל הכל. פרטים נוספים בפרטי(:","2015-07-05T12:24:32+0000","707688259256219_1023118094379899","",""
"","","2015-07-05T11:20:55+0000","707688259256219_1026785137346528","",""
"","שלום לכולם, אנחנו נוסעים ועושים סאבלט  בדירתנו הסופר שווה!  המיקום הוא מדהים- בתל אביב, רחוב שטנד המרכזי בתקופת החגים. התאריכים הם 8.9-3.10 הדירה ממוקמת ברחוב שטנד, דקת הליכה מהסנטר ומכיכר רבין. הדירה מתאימה לזוג או זוג +1 היא בעלת 70 מ""ר ובעלת מרפסת מפנקת. המחיר הוא 6,000 שקלים.","2015-07-05T09:43:40+0000","707688259256219_1026751187349923","",""
"","שלום לכם. שמי לינדה תומר ואני גרה בבית קסום בתל-אביב ברחוב לוי יצחק 9 ליד דיזנגוף ארלוזורוב. אנחנו יוצאים לחופשה של 10 יום באוקטובר מ-14 ל-23 לאוקטובר ויש לי כמה חתולים שהם יקרים לי מאד שצריכים מישהו בבית להאכיל אותם. אני מציעה את הבית עם חצר קדמי ואחורי לתקופה זו בתור ברטר לטפל בחתולים ולהנות מסביבה שקטה מאד בלב העיר. לכל המעוניין אנא תיצרו קשר עם לינדה תומר 0544780378 לפרטים. תודה.. לינדה תומר","2015-07-05T08:44:25+0000","707688259256219_1026738150684560","",""
"Rinat Keinan shared her post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","סאבלט לחגים בגבעתיים - 3000 ש""ח","2015-07-05T08:06:59+0000","707688259256219_1026729690685406","",""
"","HI, I am looking for 2 apartments, near each other  for 2 months, ezor merkaz one apartment for a couple the other one for a family, 4 person so at least 2 bedrooms offers???","2015-07-05T07:00:14+0000","707688259256219_1026715590686816","",""
"","","2015-07-04T23:03:45+0000","707688259256219_1025626650795710","",""
"","היי, סיבלוט חם ביולי-אוגוסט ואולי גם ספטמבר: דירת שני חדרים אבל שמנצלת היטב (!) את החלל, כולל סלון, שירותים-מקלחת ומטבח מפנקים;  משופצת, ואפילו הבניין יסיים לעבור שיפוץ עד תחילת הסבלט;  מיקום מושלם - רחוב חמוד ושקט ליד הלונדון מיניסטור. 4,200 ש""ח לחודש (לא כולל חשבונות). מיועדת ליחיד.","2015-07-04T20:56:18+0000","707688259256219_1025626117462430","",""
"","דירה מהממת, ארבעה חדרים. שלושה חדרי שינה גדולים וסלון גדול. הדירה ממקומת ברחוב וייסבורג בשכונת רמות צהלה בתל אביב. הדירה מרוהטת קומפלט ניתן להכניס בעלי חיים! קיימת אופציה להארכה. שתי חניות, אופציה למחסן חיצוני. מחיר: 6000 ש""ח כולל ארנונה. לא כולל חשמל ומים. הדירה מתאימה לשלושה שותפים. בדירה דיירת אחת, ניתן לבוא יחיד, זוג (2000 כל שותף). תאריכים:  23.07 - 23.11.15 לפרטים נוספים:  גיא 0509913091 A wonderful apartment is available for four months,includes furniture. It has three bedrooms and one living room, four rooms in total. Located in Waissburg street in Ramot Tzahala Tel Aviv. The apartment is fully furnished. Animals are more than welcome  Two parking spots, an exterior warehouse is optional. The price is 6000 nis includes Arnona. The apartment is suitable for three roommates. One roommate at the moment which means it is possible to come alone or with pair  (2000 nis each)  Dates :  23.7 - 23.11.15  For more details  0509913091 Guy","2015-07-04T18:45:46+0000","707688259256219_1026297217395320","",""
"","הזדמנות נדירה  לגור מול הים  במקום הכי יוקרתי בבן יהודה במחיר הכי זול  כולל הכל  זה אומר מים,חשמל,אינטרנט,כבלים דירת יחיד הכוללת מיטה ,ארון,מקרר,שירותים,מקלחת,טלוויזיה,כבלים,אינטרנט,שולחן לגור כמו בבית מלון רק הרבה יותר זול  מראים את הדירה מחר 2900 שקל  אנא צרו קשר על ידי WhatsApp או Viber 0525192233 A rare opportunity Live by the sea In the most luxurious Ben Yehuda best price Including all It means water, electricity, Internetcables Single apartment includes a bed, wardrobe, fridge, toilet, shower, television,cables, Internet, desk Live like in a hotel just a lot cheaper Show the apartment tomorrow  NIS 2900 please contact by whatsapp or viber 0525192233 Une occasion rare Vivre de la mer En plus prestigieux Ben Yehuda meilleur prix du Y compris tous Cela signifie eau, électricité, Internet, câble Unique appartement comprend un lit, une armoire, un réfrigérateur, toilettes, douche, télévision, câble, Internet, table Vivre comme dans un hôtel juste beaucoup moins cher Montrer l'appartement demain  NIS 2900 please contact by whatsapp or viber 0525192233 isang bihirang pagkakataon Live sa pamamagitan ng dagat Sa pinaka-prestihiyosong Ben Yehuda pinakamagandang presyo lansak Ito ay nangangahulugan ng tubig, kuryente, Internet, cable Single apartment ay may kasamang bed, wardrobe, refrigerator, toilet, shower, telebisyon, cable, Internet, table Live na tulad sa isang hotel ng maraming lamang sa mas murang Ipakita ang apartment na bukas sa pagitan  Nis 2900 please contact by whatsapp or viber 0525192233","2015-07-04T18:43:39+0000","707688259256219_1024910760867299","",""
"","מסבלטת את דירתי המקסימה לרגל חופשה ל -3 חודשים. בשכונת בבלי -4 חדרים מאובזרת ומפנקת , עם מרפסת שמש , חניה צמודה ל 2 מכוניות , ברחוב שקט , ל 3 חודשים נובמבר עד פברואר , לכל מי שמעוניין נא לפנות בפרטי תודה! אילנה לם","2015-07-04T18:35:40+0000","707688259256219_1026469277378114","",""
"","","2015-07-04T17:04:18+0000","707688259256219_1026437564047952","",""
"","דירת סטודיו בדיזינגוף/נורדאו לא מחולקת למינימום שבוע מחיר 1000 ,פנוי מה25 ליולי! לתאריכים מדויקים דברו איתי","2015-07-04T14:30:52+0000","707688259256219_1024669114224797","",""
"","בתאריכים 6-15/7 מסבלט את החדר שלי במרכז ת""א, דקה מהשוק והים, רחוב ברנר. מחיר מצחיק של 800 שקל. אם אתם מעוניינים גם להיות חלק מהוצאות האוכל של הדירה, זה יהיה עוד 150 שקל.  בחדר יש מיטה, ארון, שידה, מזגן. בדירה יש עוד שני שותפים נחמדים וכלב ואף אחד מהם לא מעשן, למרות שאם אתה רוצים - אתם מוזמנים.  דורי 0523126986","2015-07-04T11:23:57+0000","707688259256219_1026254607399581","",""
"","For short term-Best apt in the BEST location! Beautiful one bed apartment with a big bed & sofa bed. Really cozy and clean. on a quiet St. next to Dizengoff St. and next to all the bars and restaurants, close to the sea and amazing beaches. https://www.airbnb.com/rooms/6768046   For more details' in private message.","2015-07-04T10:34:32+0000","707688259256219_1026250434066665","",""
"","**סבלט/טווח ארוך** (תל אביב דרום) אנחנו מחפשות שותף לבית התל אביבי הנדיר שלנו בקרית שלום. 30+ יצירתי ומודע, אמין ונעים, שיודע לחיות בשותפות ובשיתוף אבל גם לכבד פרטיות, שמתאים לו לחיות בבית צמחוני-טבעוני-בריאותי. הבית פנינה, מרווח, עם חצר גדולה מלאה צמחיה, נמצא במרחק רכיבת אופניים קצרה מהכל אבל מרגיש נפרד מהמרכז של תל אביב. 1850+חשבונות הכניסה גמישה, אפשר לתקופה קצרה. דברו איתנו: אמבר ~ 0547275353, נתי ~ 0544719833","2015-07-04T08:38:24+0000","707688259256219_1026220847402957","",""
"","דירה מהממת, ארבעה חדרים. שלושה חדרי שינה גדולים וסלון גדול. הדירה ממקומת ברחוב וייסבורג בשכונת רמות צהלה בתל אביב. הדירה מרוהטת קומפלט ניתן להכניס בעלי חיים! קיימת אופציה להארכה. שתי חניות, אופציה למחסן חיצוני. מחיר: 6000 ש""ח כולל ארנונה. לא כולל חשמל ומים. הדירה מתאימה לשלושה שותפים. בדירה דיירת אחת, ניתן לבוא יחיד, זוג (2000 כל שותף). תאריכים:  23.07 - 23.11.15 לפרטים נוספים:  גיא 0509913091 A wonderful apartment is available for four months,includes furniture. It has three bedrooms and one living room, four rooms in total. Located in Waissburg street in Ramot Tzahala Tel Aviv. The apartment is fully furnished. Animals are more than welcome  Two parking spots, an exterior warehouse is optional. The price is 6000 nis includes Arnona. The apartment is suitable for three roommates. The apartment is empty now, which means it is possible to come alone, with pair or three people (2000 nis each)  Dates :  23.7 - 23.11.15  For more details  0509913091 Guy","2015-07-04T06:01:37+0000","707688259256219_1025914737433568","",""
"","***ס-ב-ל-ט לקיץ במיקום הכי טוב בת""א*** מסבלטת ל-3 שבועות מ-23.07 עד ה-12.08 (גמיש) חדר ענק עם מרפסת פרטית בדירת 3 שותפים מהממת, גדולה, מרווחת וממוזגת במרכז ת""א (רחוב בר כוכבא, בין דיזנגוף לבוגרשוב)-קרובה לה-כ-ל. בדירה סלון מרווח, מטבח גדול, שני שירותים ומקלחת... החדר והדירה מאובזרים באופן מלא. מחיר- 2100 כולל חשבונות. מוזמנים לפנות אליי בפרטי... מיה","2015-07-03T21:45:20+0000","707688259256219_1020760774615631","",""
"","Hey everyone,  a friend of mine and me are looking for a flat to stay in TLV in the period of 8-18aug. If anyone knows somethings where we can stay, send me a message. Im also interested in swap flats with somebody. I have a two-room-apartment in Berlin, Fshain :-)  Simone","2015-07-03T19:21:45+0000","707688259256219_1025864680771907","",""
"","סאבלט לאוגוסט – ספטמבר במרכז ת""א  מחפש דייר לחדרי ברחוב שינקין למשך לחודשיים (אוגוסט כולל ספטמבר).  בדירה יש עוד 2 שותפים מדהימים, בחור ובחורה עם הרבה שמחת חיים!! החדר גדול ביותר וכולל מרפסת.  בדירה עצמה יש סלון ומטבח מרווח ומאוד נוח לבישול. שכר הדירה הוא 2000 ₪, ויחד עם חשבונות התענוג יוצא בממוצע 2150 ₪. מעוניין/מעוניינת?? שלחו הודעה בפרטי","2015-07-03T17:49:12+0000","707688259256219_1025334797491562","",""
"","אנשים יקרים, מסאבלטת את חדרי בדירתי היפה בצפון הישן , נורדאו על השל״ה. מאמצע אוגוסט ועד סוף ספטמבר פלוס מינוס. 2500₪ לפני חשבונות. הדירה מאובזרת, נעימה וביתית, מזגן בכל חדר, מרפסת כיפית - אושר מובטח. לכל שאלה נוספת מוזמנים לפנות אליי(:","2015-07-03T17:45:45+0000","707688259256219_1025720227453019","",""
"","","2015-07-03T16:28:54+0000","707688259256219_1025808424110866","",""
"","סבלט מאמצע יולי ל3 שבועות, באחלה דירה בשוק הפשפשים, 3000 כולל הכל  https://www.facebook.com/noa.barak/media_set?set=a.10151708550729600.1073741829.521914599&type=3","2015-07-03T16:17:07+0000","707688259256219_1025804454111263","",""
"","אהלן! מחפשת סאבלט במרכז או בצפון הישן בתאריכים 10.7-13.9 אשמח לעזרה:)","2015-07-03T16:09:35+0000","707688259256219_1025802277444814","",""
"","מסבלטים את הדירה המהממת שלנו מה30.8-8.10 בדיזינגוף נורדאו, מיקום מעולה 5 דק מהים, פארק הירקון והנמל. משופצת, קומה 4, מרפסת ענקית, מתאימה לזוג. 6000 ש״ח לכל התקופה כולל הכל.  לפרטים דברו איתי בפרטי :) ו","2015-07-03T15:46:21+0000","707688259256219_1025794394112269","",""
"","שלום לכולם, אנחנו 4 בנות מאיטליה שמחפשות סאבלט בתל אביב מ11 עד 27 של אוגוסט באזור מרכז העיר/צפון הישן. תודה רבה!","2015-07-03T14:01:34+0000","707688259256219_1025410687483973","",""
"","https://www.facebook.com/groups/1451087515209835/","2015-07-03T13:13:16+0000","707688259256219_1025732820785093","",""
"","","2015-07-03T10:58:03+0000","707688259256219_1025690737455968","",""
"","For short term-Best apt in the BEST location!  Beautiful one bed apartment with a big bed & sofa bed. Really cozy and clean. on a quiet St. next to Dizengoff St. and next to all the bars and restaurants, close to the sea and amazing beaches. https://www.airbnb.com/rooms/6768046  270 Per night  For more details' in private message.","2015-07-03T09:21:18+0000","707688259256219_1025654400792935","",""
"","סאבלט לחגים בגבעתיים, החל מ 11.9. הדירה מתאימה לזוג או ליחיד/ה, שאוהבים חתולים, בדירה גרה חתולה מקסימה בשם סאלי J דירת 2.5 חדרים, בשנקין גבעתיים בחלק החד סיטרי והשקט של הרחוב. במרחק נגיעה מבתי הקפה, המסעדות והברים בכצנלסון. ירקן מול הבית ממש, מכלת ליד. תחבורה ציבורית לכל מקום בנוחות מרבית. 10 דקות באוטובוס לרכבת מרכז. הדירה שקטה ונעימה, קומת קרקע (עולים 4 מדרגות), סלון, מטבח ופינת אוכל, חדר שינה, שירותים ואמבטיה נפרדים + חצי חדר נוסף. מכונת כביסה, מייבש, דוד שמש, וי פי, כבלים. הדירה מרוהטת ומאובזרת מאלף ועד תו, ממוזגת (מזגן מפוצל בסלון ובחדר השינה). מחיר: 3000 ₪ ארנונה ומים: 350 ₪ הוט: 250 ₪ חשמל ע""פ צריכה. אוהבי חתולים, פנו אלי בפרטי! תודה.","2015-07-03T08:34:13+0000","707688259256219_1025643580794017","",""
"","סאבלט ביפו בתאריכים 12.7-20.7!!! בדוד רזיאל 3!!!! דירת חמישה חדרים מדהימה ויפה! החדר גדול עם מיטה זוגית ,ארון ,שולחן כתיבה ,שולחן ישיבה  ומזגן :) מטבח מאובזר מרפסת ענקית +מרפסת שמש וסלון ענק עם חלונות מדהימים !!!!! המחיר 690 כולל הכל! !!!! והכי חשוב שותפים מדהימים !!!!!","2015-07-03T06:23:37+0000","707688259256219_1025613430797032","",""
"","סבלט מפנק במרכז תל-אביב (בסמטה של דיזינגוף-בן גוריון) לכל תקופת החגים!!!","2015-07-03T05:41:48+0000","707688259256219_1025604360797939","",""
"","שלום אנשים יקרים!  מגיעים לארץ לביקור מולדת מה6-31/8. מחפשים סבלט בעיר שיתאים לזוג עם ילדה בת שנתיים.  דברו אליי  😁 שבת שלום","2015-07-03T01:21:53+0000","707688259256219_1025521387472903","",""
"","סבלט לחודש מ1-31/8 שתי חללים, גלריה, מרכז פלורנטין 3100 כלל הכל גם חשמל","2015-07-02T21:31:12+0000","707688259256219_1024935947531447","",""
"","https://www.facebook.com/groups/1451087515209835/","2015-07-02T17:30:31+0000","707688259256219_1025340680824307","",""
"","","2015-07-02T16:25:59+0000","707688259256219_1025311167493925","",""
"","6000 שח לשבועיים","2015-07-02T13:48:58+0000","707688259256219_1025256054166103","",""
"","מסאבלטת את החדר שלי ברחוב בן יהודה פינת גורדון, בתאריכים ה-5.8.15-31.8.15, דירת 3 חדרים סופר חמודה עם שותפה מקסימה! חדר מרווח ומרוהט. כל הדירה משופצת ממוזגת ומרוהטת ויש אפילו מכונת נספרסו;) דירה עורפית במיקום מרכזי, מטר מהים! 3200 ש""ח כולל הכל לכל התקופה!! שווה ביותר!  מראה את הדירה במהלך השבוע בתיאום מראש! פרטים נוספים בפרטי!","2015-07-02T13:24:48+0000","707688259256219_1025135770844798","",""
"","היי כולם,  אני מחפש סבלט בתא לתאריכים 17-23 לאוגוסט.  מישהו משהו ?","2015-07-02T13:23:35+0000","707688259256219_1025244800833895","",""
"","","2015-07-02T11:16:50+0000","707688259256219_1025190357506006","",""
"","סאבלט לראשון עד רביעי???","2015-07-02T11:14:36+0000","707688259256219_1024938077531234","",""
"","שלום, שמי נועם אני בחור רציני שעובד, מחפש דירה במרכז תל אביב לסבלט לחודש חודשיים הקרובים. פלא': 0507165319 תודה רבה נועם גרינשטיין.","2015-07-02T09:58:30+0000","707688259256219_1025131010845274","",""
"","שלוםםם! מחפש חדר בדירת שותפים או דירת יחיד במרכז/צפון ישן לכניסה מיידית למינימום חודש, אפשר לתפוס אותי בפלאפון או בפרטי, תודה :-) עמית 0545911512.","2015-07-02T09:00:08+0000","707688259256219_1025150127510029","",""
"","","2015-07-02T07:28:12+0000","707688259256219_1025129540845421","",""
"","מחפשים לסבלט דירה לזוג במרכז תל אביב, לאוגוסט וספטמבר עם אופציה ליותר :)","2015-07-02T06:58:58+0000","707688259256219_1023666170991758","",""
"","שלום לכולם אני מחפש סבלט לשני חברים שבאים מלונדון בתאריכים 27.9-23.10. דירה עם שני חדרי שינה. תודה!","2015-07-02T06:58:14+0000","707688259256219_1024593274232381","",""
"","מחפשת סבלט בשבוע-שבועיים הראשונים של אוגוסט במרכז תל אביב. מיועד למשפחה בת 4 נפשות. אשמח להצעות!","2015-07-02T06:54:08+0000","707688259256219_1025121737512868","",""
"","","2015-07-02T06:45:30+0000","707688259256219_1025119637513078","",""
"","","2015-07-02T06:09:04+0000","707688259256219_1025112544180454","",""
"","שימו לב חברים! מסבלטת את חדרי המהם בדירתי הקסומה ברח' מיכ""ל! רחוב יפהיפה. שקט. הולנדי. ממש במרכז העיר. חדר מרווח עם מרפסת. דירת שלושה חדרים. שותף אדיר.ל10 ימים . מה 5-15/7 אנא שתפו, הפיצו, המליצו! מושלם לכל מי שזקוק לחופשה בעיר, לתיירים, או לכל אחד אחר. מי שיזכה, יהיה מאושר מחיר: 1700 גמיש  ויש גם באנגלית: The best place in Tel Aviv Large beautiful room for rent in the centre of Tel Aviv, in a 2-bedroom apartment with a living room. Big sunny room with a balcony on Rehov Michal, one of the most special street in Tel Aviv. small quiet and central. You will be living with a great 33 year old American male artist.cool person! Wifi, shower/bath, kitchen all modern convenient All bills included in the prices of the room Available from the 5-15/7, the room can be rented by the week of for the entirem.","2015-07-02T05:31:20+0000","707688259256219_1024452277579814","",""
"","סאבלט לקיץ!   חדר בדירת 2 שותפים, 14 ביולי עד סוף אוגוסט.   בפרישמן דירה משופצת ומאובזרת במצב מצויין!!  2900+ חשבונות, פרטים בפרטי","2015-07-02T05:03:34+0000","707688259256219_1022687657756276","",""
"","Best apt in the BEST location! beautiful one bed apartment with a big bed & sofa bed. really cozy and clean. on a quiet st next to Dizengoff st and next to all the bars and restaurants, close to the sea and amazing beaches. https://www.airbnb.com/rooms/6768046  270 Per night...  For more details' in private message.","2015-07-02T04:23:19+0000","707688259256219_1025083267516715","",""
"","היי,  אני מסלבט חדר גדול ומרוהט לחלוטין, עם שירותים ומקלחת פרטיים, מה - 17.07 ועד ה - 22.07 (6 ימים) מיקום: נחלת בנימין, פינת גרוזנברג תאריכים: 17.07-22.07 (6 ימים)  עלות: 750 ש״ח כולל הכל.","2015-07-01T21:15:54+0000","707688259256219_1024944637530578","",""
"","https://www.facebook.com/dorit.glassman/posts/10153601473598243  מסבלות את דירתי לכל החגים ! סלון ענק,חצי חדר עבודה,מטבח מפנק,מקלחת ואמבטיה,מזגנים בכל החדרים .2חדרים...משופצת עם פרקט","2015-07-01T20:15:26+0000","707688259256219_1024645254227183","",""
"","","2015-07-01T19:38:26+0000","707688259256219_1024897894201919","",""
"","https://www.facebook.com/groups/1451087515209835/","2015-07-01T15:24:37+0000","707688259256219_1024804500877925","",""
"","טסה לחו״ל ומציעה את החדר שלי לסאבלט בתאריכים 20/8 עד ה30/9. הדירה ממוקמת בבורוכוב פינת מלצ׳ט- 2 דק מרוטשילד והבימה. בדירה נשארת השותפה שלי. והחדר המתפנה הוא חדר גדול עם מרפסת שמש גדולה. השכ״ד לכל התקופה הוא 3400 שקלים כולל חשבונות, אינטרנט וכבלים","2015-07-01T12:44:23+0000","707688259256219_1024748077550234","",""
"","שלום אנשים חמודים, אני נוסעת באוגוסט ואשמח לסבלט את חדרי הנעים. במושבה האמרקאית רחוב שקט באזור מקסים חמש דקות הליכה מהים, ליד שכונת נגה, פלורנטין ונווה צדק. בדירה שני שותפים שקטים וחמודים. מה- 31/7-24/8 1800 לכל התקופה כולל הכל! שווה! בחדר יש מזגן, מרפסת עם נוף לשמיים (נדיר) והרבה אור. אפשר גם להשתמש באופניים (-: מושלם לתיירים. מוזמנים לדבר איתי ולשתף חברים. נגה","2015-07-01T12:17:44+0000","707688259256219_1024738517551190","",""
"","סבלט מטורף בדירת שותפים ביפו העתיקה. כניסה מיידית ועד ל10 לאוגוסט. הדירה גדולה מאוד, מוארת, מרווחת ומצויידת בהכל – אינטרנט, דוד שמש, מזגן, מכונת כביסה, מדיח כלים, סלון מרווח, חנייה לרכב ומטבח מאובזר!!!. 5 דק' הליכה לים ולנמל יפו. 10 דקות הליכה לשוק הפשפשים ו20 דקות נסיעת אוטובוס למרכז תל אביב. החדר גדול, מואר ויש לו יציאה למרפסת שפונה לים!!!. בדירה נשארת שותפה שממעיטה להיות בבית ואני. שכונה שקטה שמתאימה לאלו המחפשים שקט במחיר שפוי. אבן סינא 72, יפו  2300 ₪ כולל הכל!!! [גמיש].  ניתן לפנות לאורי – 0523129010  Crazy sublet in a flat mate apartment located in Old Jaffa. till August 10th. Fully equipped large and bright apartment including a large kitchen, Wifi, A\C, washing machine, dish washer, saloon and free parking on the street. There is a nice balcony from the room viewing the sea as well. 5 min walk to the beach and Jaffa port, 10 min walk to the Flea market and 20 min bus ride to Tel-Aviv center. A very quiet neighborhood, suitable for those who want to be outside of central Tel-Aviv but close enough. In the house stays a female roommate and I. we both are very friendly  Ibn-Sina 72, Jaffa  2300 Nis including everything!!! [Flexible]  Contact: Uri – 0523129010","2015-07-01T10:13:41+0000","707688259256219_1024701497554892","",""
"","סבלט מטורף בדירת שותפים ביפו העתיקה. כניסה מיידית ועד ל10 לאוגוסט. הדירה גדולה מאוד, מוארת, מרווחת ומצויידת בהכל – אינטרנט, דוד שמש, מזגן, מכונת כביסה, מדיח כלים, סלון מרווח, חנייה לרכב ומטבח מאובזר!!!. 5 דק' הליכה לים ולנמל יפו. 10 דקות הליכה לשוק הפשפשים ו20 דקות נסיעת אוטובוס למרכז תל אביב. החדר גדול, מואר ויש לו יציאה למרפסת שפונה לים!!!. בדירה נשארת שותפה שממעיטה להיות בבית ואני. שכונה שקטה שמתאימה לאלו המחפשים שקט במחיר שפוי. אבן סינא 72, יפו  2300 ₪ כולל הכל!!! [גמיש].  ניתן לפנות לאורי – 0523129010  Crazy sublet in a flat mate apartment located in Old Jaffa. till August 10th. Fully equipped large and bright apartment including a large kitchen, Wifi, A\C, washing machine, dish washer, saloon and free parking on the street. There is a nice balcony from the room viewing the sea as well. 5 min walk to the beach and Jaffa port, 10 min walk to the Flea market and 20 min bus ride to Tel-Aviv center. A very quiet neighborhood, suitable for those who want to be outside of central Tel-Aviv but close enough. In the house stays a female roommate and I. we both are very friendly  Ibn-Sina 72, Jaffa  2300 Nis including everything!!! [Flexible]  Contact: Uri – 0523129010","2015-07-01T10:13:39+0000","707688259256219_1024701460888229","",""
"","סבלט מאמצע יולי ל3 שבועות, באחלה דירה בשוק הפשפשים, 3000 כולל הכל  https://www.facebook.com/noa.barak/media_set?set=a.10151708550729600.1073741829.521914599&type=3","2015-07-01T07:46:42+0000","707688259256219_1024646684227040","",""
"","","2015-07-01T06:25:57+0000","707688259256219_1024624940895881","",""
